efsaprodcode2_recoded,Alpha-Tocopherol,Calcium,Copper,Magnesium,"Niacin Equivalents, Total",Phosphorus,Potassium,Riboflavin,Thiamin,Total Iron,Total Selenium,Vitamin B-12,"Vitamin B-6, Total",Vitamin E; Alpha-Tocopherol Equiv From E Vitamer Activities,"Vitamin K, Total",Zinc,foodLevel1,foodLevel2,foodLevel3,foodLevel4,level1,level2,level3
"Crisp bread, rye, refined flour",0.3001045924503381,4.174387269895637,0.2868960493308158,4.646449218907527,1.5438474095863222,5.853433249160607,6.208590026096629,0.11892524023516045,0.25042514409602196,1.4598103213344267,0.0065783153601225676,0.0,0.18884783329523036,0.6973383851784134,0.004987541511039074,1.2328101258357929,279,232,28,0,10,10,199
"Crisp bread, wheat, refined flour",0.0,4.189654742026425,0.26849925303500694,3.828641396489095,1.6055503657069081,5.10230248262208,5.320078858329549,0.13592851722424412,0.3431640819107851,0.9732002258472351,0.002097798082146129,0.0,0.31699812678583406,0.5859330962527961,0.0009995003330835331,0.927823967687828,279,271,28,0,10,10,199
"Crisp bread, wheat, wholemeal",0.9301936370431465,4.393566931412748,0.33115198670764656,4.276070703696291,1.8380294536077386,5.484026037730949,5.8028949404102645,0.12272319390791926,0.18955722088705051,1.253823630284521,0.00822323915700029,0.0,0.14286272005340692,0.5618988939499913,0.0027522091953744244,1.0677111573344178,279,271,34,0,10,10,199
Croissant,0.2654364635044612,4.02266952551521,0.09105873094696666,3.044522437723423,1.4469974112332953,4.641180623511125,4.863680881139593,0.13773089568827704,0.13569571545389925,0.7601825818961037,0.0045894523338072864,0.00014998875112487347,0.06500716130861013,0.7375467678566298,0.002995508979798479,0.5298436296017526,280,0,0,0,10,26,210
Croissant from puff pastry,0.0,3.752323626670471,0.08755289700786152,3.0204248861443626,1.479146978134507,4.51085950651685,4.687671407499835,0.1385438094480591,0.14600329411984297,0.7348647739118138,0.00523626679524635,0.00014998875112487347,0.07455073126429633,0.7268237069193292,0.013902905168991423,0.5528500950212226,281,0,0,0,10,26,153
"Croissant, filled with chocolate",1.2098554674840916,3.9937346493228723,0.27784816339276136,3.5479740010366987,1.4353225921872452,4.846434278415496,5.318820028874554,0.1626046401102297,0.14249113399599453,0.9165764053513157,0.0034796532642492046,0.00020797837099916945,0.10436001532424277,0.7805168266968524,0.002995508979798479,0.6492699282511577,280,110,0,0,10,26,210
"Croissant, filled with cream",0.048790164169432,2.9444389791664403,0.0,0.7592469822644691,1.0296194171811581,4.356708826689592,4.07753744390572,0.1484200051182733,0.15700374880966478,0.832909122935104,0.0,0.0,0.10436001532424277,0.048790164169432,0.0,0.6931471805599453,280,111,0,0,10,26,210
"Croissant, filled with jam",0.0,2.3978952727983707,0.0,0.7592469822644691,1.0647107369924282,4.174387269895637,4.060443010546419,0.1397619423751587,0.1484200051182733,0.832909122935104,0.0,0.0,0.09531017980432487,0.0,0.0,0.5877866649021191,280,112,0,0,10,26,210
Croquembouche,0.5850050219402423,4.28496492183075,0.6261309257071586,2.3608540011180215,0.048790164169432,4.33729074083249,4.653960350157523,0.06297479916138844,0.048790164169432,0.6931471805599453,0.018232768261059712,0.0006098140256257356,0.048790164169432,0.5850050219402423,0.0,0.6931471805599453,282,0,0,0,10,26,27
Croutons,0.0,3.6428355156125294,0.11689375147149933,2.9856819377004897,1.6802690931946918,4.751864565138895,4.922896379788249,0.11332868530700317,0.11511280710050457,0.9477893989335261,0.002796087302001274,0.0,0.19062035960864976,1.612101029853584,0.0,0.46499108742219125,283,0,0,0,10,10,0
Créme fraiche and other mild variants of sour cream,0.49774038421733524,4.351567427189173,0.00881814845088136,2.156071840295999,0.4590510105555989,4.31748811353631,4.680807600193711,0.14100340746322362,0.02511064367010222,0.08617769624105234,0.00173016906059819,0.00018855365121442445,0.025667746748577788,0.5966362801791015,0.0,0.21947970476088752,284,0,0,0,14,25,174
"Créme fraiche and other mild variants of sour cream, QUAL Half fat or medium fat",0.2814124594381855,4.562858987916369,0.027680015773309315,2.21375387928743,0.5195588068402119,4.296313116399852,4.765830246000867,0.14718771907200826,0.026781022677642013,0.06297479916138844,0.0014689206076749992,0.00023997120460717068,0.02399550555621568,0.3763795272130678,0.0,0.2468600779315258,284,21,0,0,14,25,174
"Créme fraiche and other mild variants of sour cream, QUAL Low fat (naturally or reduced)",0.11332868530700317,4.6965766523119425,0.013198233164636393,2.464460958627711,0.6086002966783942,4.465251088407557,4.9787022469932465,0.15773608132134004,0.03908334108080756,0.07640533120240538,0.0014974496909376368,0.0003559366470353243,0.03867111160056252,0.3207782999409705,0.0003999200213269354,0.32435834246218925,284,23,0,0,14,25,174
Cucumbers,0.10885440491208209,2.9496883350525844,0.03578073728083786,2.496741107435003,0.30190191809144085,3.3583892891702707,5.109402694284438,0.030252043170520892,0.02385602581542188,0.3041176932000563,0.0001333244452344889,0.0,0.04073056176897995,0.08194858264716741,0.01324522675002064,0.19908502336396144,285,0,0,0,19,35,41
Cultured buttermilk,0.09531017980432487,4.734944529734902,0.00966740540213666,2.5649493574615367,0.15822400521489416,4.5417738694292975,5.012538244242342,0.16793281934185503,0.0295588022415444,0.09531017980432487,0.0015131403398104789,0.0003213769243322447,0.04059339696525347,0.09531017980432487,0.0,0.3415613061286842,286,0,0,0,14,43,17
Cumin seed,0.0,6.025658913052238,0.6261309257071586,4.9185200051884514,2.204641448663919,6.154615419744767,6.5245058508019955,0.2934156042995415,0.37717340751605727,2.1550789558854557,0.005186526687300061,0.0,0.2634625622165537,1.1505720275988207,0.0,1.6810939013405357,287,0,0,0,12,60,177
Cured pork fat,0.09531017980432487,1.6094379124341003,0.09531017980432487,0.7592469822644691,0.8754687373538999,3.295836866004329,2.951929650895598,0.07045846364856141,0.05259245011917059,0.1484200051182733,0.006876303939432157,0.000699755114273342,0.0246926125903715,0.09531017980432487,0.0,1.5260563034950492,288,0,0,0,13,55,156
Cured seasoned poultry meat,0.4504384737508955,2.70805020110221,0.11600367575630613,2.995732273553991,2.4826541147347068,5.25227342804663,5.75890177387728,0.07788653865707124,0.045928931888399804,0.7193021380367964,0.0,0.0003999200213269354,0.3947411447451887,0.4504384737508955,0.0,1.0299764962779716,289,0,0,0,13,55,156
"Cured seasoned poultry meat, PROCESS Baking",0.4054651081081644,2.5649493574615367,0.09595931971676577,3.030823593365261,2.373309797325756,5.301170435530443,5.607376456545106,0.07629944666938958,0.041279032919435674,0.6852590077109391,0.017839918128331,0.00029995500899797546,0.2987279839838827,0.5538851132264376,0.0,1.0710942597742175,289,9,0,0,13,55,156
"Cured seasoned poultry meat, PROCESS Cooking in water",0.4054651081081644,2.70805020110221,0.12133228516752496,2.9444389791664403,2.3519465225317697,5.181783550292085,5.631211781821365,0.06859279146561172,0.03052920503482287,0.7409845099741055,0.0,0.00029995500899797546,0.2768738737351776,0.4054651081081644,0.0,1.0912519342618172,289,11,0,0,13,55,156
"Cured seasoned poultry meat, PROCESS Steaming",0.4054651081081644,2.70805020110221,0.12133228516752496,2.9444389791664403,2.3519465225317697,5.181783550292085,5.631211781821365,0.06859279146561172,0.03052920503482287,0.7409845099741055,0.0,0.00029995500899797546,0.2768738737351776,0.4054651081081644,0.0,1.0912519342618172,289,18,0,0,13,55,156
Curly kales,1.423108334242607,5.1033446922005234,0.04196419909903214,3.4106761256166993,1.455353897051385,4.280626520232152,6.080260045891113,0.19650619178591106,0.08617769624105233,0.9162907318741551,0.0017983819413793735,0.0,0.23450730996452485,0.9932517730102833,0.042101176018635396,0.2937351441648583,290,0,0,0,19,9,95
"Curly kales, PROCESS Cooking in water",0.9150900112976362,5.162333990676228,0.03853366400224291,2.6888188391743224,1.1534160807087837,4.208947944961104,5.240990871356319,0.13290619723060423,0.05624529866444881,0.8437200390393195,0.001998002662673056,0.0,0.13290619723060423,0.8855015730542747,0.042101176018635396,0.19297885126794265,290,11,0,0,19,9,95
"Curly kales, PROCESS Frying",0.009950330853168083,3.0726933146901194,0.048790164169432,3.258096538021482,1.0367368849500223,5.081404364984463,5.996452088619021,0.10436001532424277,0.18232155679395465,0.9932517730102833,0.001998002662673056,0.0,0.4722332845730047,0.009950330853168083,0.0,0.7701082216960736,290,14,0,0,19,9,95
"Curly kales, PROCESS Steaming",0.9150900112976362,5.162333990676228,0.03853366400224291,2.6888188391743224,1.1534160807087837,4.208947944961104,5.240990871356319,0.13290619723060423,0.05624529866444881,0.8437200390393195,0.001998002662673056,0.0,0.13290619723060423,0.8855015730542747,0.042101176018635396,0.19297885126794265,290,18,0,0,19,9,95
Curry leaves,0.0,6.025658913052238,0.19062035960864973,4.9185200051884514,1.6863989535702288,4.060443010546419,2.1972245773362196,0.19062035960864973,0.07696104113612832,1.8082887711792655,0.0,0.0,0.0,0.0,0.0,0.019900661706336177,291,0,0,0,19,6,3
Curry powder,1.791759469228055,6.025658913052238,0.6261309257071586,4.9185200051884514,1.8010023363092325,5.788211154272992,6.5245058508019955,0.24953506838082878,0.2199384203652614,2.1550789558854557,0.016955440649413473,0.0,0.4722332845730047,1.7847852054907187,0.0,1.6033336047146036,292,0,0,0,16,58,165
Curry sauce,0.5364933705145685,3.342861804649192,0.09893994785490356,2.6718471524382497,0.6877157905627383,3.3214324131932926,5.200336958187833,0.41314979086671205,0.056380333436107634,0.5508921329790741,0.004987541511039074,0.00011999280057594817,0.07076907088820725,0.9170904120447194,0.004987541511039074,0.18065349969325759,293,0,0,0,16,18,190
Custard,0.18232155679395465,4.777160783943681,0.07931936920425488,2.222820124525183,0.4445789779470644,4.601831284722577,5.122276047711233,0.16480797430124633,0.046565469147320855,0.4359296489119841,0.0018183458067836558,0.0002499687552073569,0.0428998343152208,0.18880052289166374,0.0009995003330835331,0.4154154389613325,294,0,0,0,14,21,43
Cuttlefishes,0.7884573603642702,3.8066624897703196,0.5830133861494614,3.405947984420753,1.9976115234322036,5.456541371762931,5.759352325811012,0.3496503290017679,0.04879016416943199,1.34621613755248,0.03536714383729131,0.0022831060145686115,0.3596704529185309,0.7884573603642702,0.0,1.1127969236600663,295,0,0,0,6,46,21
"Cuttlefishes, PROCESS Cooking in water",0.0,1.3873652161213836,0.0,0.7592469822644691,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.6931471805599453,0.0,0.001998002662673056,0.0,0.0,0.0,0.019900661706336177,295,11,0,0,6,46,21
"Cuttlefishes, PROCESS Frying",0.0,3.332204510175204,0.0,3.6109179126442243,0.0,4.969813299576001,5.6131281063880705,0.0,0.0,0.6931471805599453,0.0,0.001998002662673056,0.0,0.0,0.0,0.7884573603642702,295,14,0,0,6,46,21
"Cuttlefishes, PROCESS Steaming",0.0,1.3873652161213836,0.0,0.7592469822644691,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.6931471805599453,0.0,0.001998002662673056,0.0,0.0,0.0,0.019900661706336177,295,18,0,0,6,46,21
Cyclamate,0.0,1.3873652161213836,0.0,0.7592469822644691,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.05414721807044643,0.0,0.0,0.0,0.0,0.0,0.019900661706336177,296,0,0,0,0,30,132
Dairy/egg soup,0.4054651081081644,3.721669276936927,0.06636497715083137,2.0918640616783932,0.9317703027225414,4.453571801836977,4.22829253473184,0.10436001532424277,0.033595949428515536,0.49520424286303383,0.0029955089797984794,0.0005498488054354667,0.02387927378994314,0.5630384952129249,0.0029955089797984794,0.477268840237148,297,0,0,0,4,59,173
Dandelions,1.252762968495368,5.16967197712914,0.16478778227507676,3.4991015966435266,1.0532661869012327,4.202558146862334,5.886104031450156,0.16066006001277527,0.17395330712343804,1.443214651372573,0.000499875041651048,0.0,0.20631706235017033,1.4861396960896067,0.0,0.5754891370917128,298,0,0,0,19,37,135
Dates,0.18232155679395465,3.7403870112598683,0.1512894475462261,3.4446824936018943,1.13599982073973,3.6635616461296463,5.828357209237832,0.06230388333615485,0.0609606997896872,0.5750069382557199,0.0016652793190612104,0.0,0.11663952495430449,0.16551443847757338,0.0,0.2035237644445576,299,0,0,0,8,33,116
"Deer, fallow fresh meat",0.12221763272424921,2.344549292093078,0.18588662295845082,3.18398856586776,1.6649537080738839,5.4305979772709065,5.755742213586912,0.2490897332587949,0.21970908886557494,1.2982434829971559,0.008959741371471902,0.0009995003330835331,0.262364264467491,0.12221763272424921,0.0,1.3624406822404902,300,107,0,0,13,3,80
"Deer, fallow fresh meat, PROCESS Baking",0.14236724128692196,2.772588722239781,0.20212418409013436,3.295836866004329,1.8691833661928585,5.480638923341991,5.908082938168931,0.2851789422336624,0.1988508587451652,1.4395981331422014,0.0,0.001199280575482097,0.25153662581542763,0.14236724128692196,0.0,1.727842976812722,300,107,4,0,13,3,80
"Deer, fallow fresh meat, PROCESS Cooking in water",0.10885440491208209,2.302585092994046,0.16466662155523387,2.772588722239781,1.6356902835781661,5.14166355650266,5.19295685089021,0.1414995622736995,0.10526051065749295,1.268917492966318,0.0,0.000699755114273342,0.12486898204586927,0.1088544049120821,0.0,1.5160059676415478,300,107,5,0,13,3,80
"Deer, fallow fresh meat, PROCESS Steaming",0.10885440491208209,2.302585092994046,0.16466662155523387,2.772588722239781,1.6356902835781661,5.14166355650266,5.19295685089021,0.1414995622736995,0.10526051065749295,1.268917492966318,0.0,0.000699755114273342,0.12486898204586927,0.1088544049120821,0.0,1.5160059676415478,300,107,8,0,13,3,80
"Deer, red fresh meat",0.5766133643039938,2.075863720331952,0.16672435998028665,3.142919992625999,1.6460453237768968,5.2794257527244675,5.7853185721623435,0.24350624583309438,0.19767921244827444,1.3361282507705277,0.008520738043573665,0.0016443615818651927,0.2689360296307256,0.12221763272424921,0.0014988761237358919,1.6142832974305779,300,221,0,0,13,3,80
"Deer, red fresh meat, PROCESS Baking",0.0,2.791165107812717,0.23870189023006222,3.349904087274605,1.947223571852127,5.457881936219375,5.8544986920348245,0.31626952930369345,0.18398683611301586,1.7086676733616017,0.0,0.0009595394946998263,0.25153662581542763,0.14236724128692196,0.0,1.5114280918766563,300,221,4,0,13,3,80
"Deer, red fresh meat, PROCESS Cooking in water",0.0,2.302585092994046,0.16466662155523387,2.772588722239781,1.6356902835781661,5.14166355650266,5.19295685089021,0.1414995622736995,0.10526051065749296,1.268917492966318,0.0,0.000699755114273342,0.12486898204586927,0.1088544049120821,0.0,1.5160059676415478,300,221,5,0,13,3,80
"Deer, red fresh meat, PROCESS Steaming",0.0,2.302585092994046,0.16466662155523387,2.772588722239781,1.6356902835781661,5.14166355650266,5.19295685089021,0.1414995622736995,0.10526051065749296,1.268917492966318,0.0,0.000699755114273342,0.12486898204586927,0.1088544049120821,0.0,1.5160059676415478,300,221,8,0,13,3,80
Dehydrated/powdered vegetable juice,1.5477752520419936,6.025658913052238,0.4388998841944018,4.9185200051884514,2.219964064305709,6.049733455231958,6.5245058508019955,0.37363038458814585,0.37717340751605727,1.6882490928583902,0.0,0.0,0.4722332845730047,1.5477752520419934,0.042101176018635396,1.3206886040218968,301,0,0,0,9,68,45
Dessert halva,0.4200252594394941,2.6692103677859462,0.0676586484738148,2.3848231912310176,0.4976535371983046,3.381966019734268,4.296313116399852,0.015592094759836205,0.026781022677642013,0.3001045924503381,0.0,0.0,0.021901263953100925,0.7406031217162407,0.001998002662673056,0.40736805825425054,302,0,0,0,18,64,205
Dewberries and similar-,1.2237754316221157,3.575550768806933,0.11854465031619921,3.1780538303479458,0.6552969564288476,3.258096538021482,5.303304908059076,0.04086770776110331,0.03784614249011469,0.7016820830097827,0.0,0.0,0.05624529866444881,0.8100409320314447,0.0,0.2645596550309267,303,0,0,0,8,33,7
Diadromous fish,1.220829921392359,3.332204510175204,0.0,3.1780538303479458,2.5894918649780747,5.480043508022227,5.952500943756285,0.2457433832314507,0.1385189341355617,0.2667502364107453,0.0,0.0038924147153438387,0.4382549309311553,1.220829921392359,0.0,0.019900661706336177,304,0,0,0,6,27,48
"Diadromous fish, PROCESS Baking",1.2933563654606215,1.3873652161213836,0.0,3.258096538021482,2.606231553765013,5.517452896464707,5.991464547107982,0.2592825979300829,0.11511280710050457,0.21672298351128702,0.0,0.0041912046184680715,0.461845441544272,1.2933563654606215,0.0,0.019900661706336177,304,9,0,0,6,27,48
"Diadromous fish, PROCESS Cooking in water",1.3069805544001651,1.3873652161213836,0.0,3.258096538021482,2.5102494574597953,5.5134287461649825,5.921578419643816,0.23348984336835407,0.1239859797809912,0.2159175062224701,0.0,0.0038924147153438387,0.3933925268738951,1.3069805544001651,0.0,0.019900661706336177,304,11,0,0,6,27,48
"Diadromous fish, PROCESS Frying",1.2933563654606215,1.3873652161213836,0.0,3.258096538021482,2.606231553765013,5.517452896464707,5.991464547107982,0.2776317365982795,0.12486898204586927,0.21672298351128702,0.0,0.0041912046184680715,0.4200252594394941,1.2933563654606215,0.0,0.019900661706336177,304,14,0,0,6,27,48
"Diadromous fish, PROCESS Steaming",1.3069805544001651,1.3873652161213836,0.0,3.258096538021482,2.5102494574597953,5.5134287461649825,5.921578419643816,0.23348984336835407,0.1239859797809912,0.2159175062224701,0.0,0.0038924147153438387,0.3933925268738951,1.3069805544001651,0.0,0.019900661706336177,304,18,0,0,6,27,48
Diet soft drink with caffeine,0.0,1.7227665977411035,0.014888612493750654,0.7592469822644691,0.0,2.7399179399502325,2.1972245773362196,0.022739486969489426,0.004987541511039074,0.05414721807044643,9.999500033330834e-05,0.0,0.0,0.0,0.0,0.019900661706336177,305,0,0,0,20,70,49
Diet soft drinks with flavours,0.0,2.2823823856765264,0.015134887584270122,1.1631508098056809,0.0,1.8191584434161694,2.1972245773362196,0.0,0.0009995003330835331,0.3133498192003587,9.999500033330834e-05,0.0,0.0,0.009950330853168083,0.0,0.0246926125903715,306,0,0,0,20,70,49
Diet soft drinks with fruit juice,0.0,2.995732273553991,0.026641930946421175,1.0986122886681098,0.04114194333117518,1.6094379124341003,2.4203681286504293,0.0009995003330835331,0.0009995003330835331,0.34924742810993575,9.999500033330834e-05,0.0,0.001998002662673056,0.019802627296179712,0.0,0.05164323315183845,307,0,0,0,20,70,49
Dietary foods for special medical purposes,0.0,1.3873652161213836,0.0,0.7592469822644691,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.05414721807044643,0.0,0.0,0.0,0.0,0.0,0.019900661706336177,308,0,0,0,15,32,50
Dill leaves,0.9745596399981308,5.545177444479562,0.16551443847757338,3.6262438831224513,1.4391239747644229,4.367637897221782,6.490723534502507,0.35967045291853084,0.15822400521489413,1.5833872352341578,0.0015416681615705832,0.0,0.262364264467491,0.9932517730102833,0.0,0.9718605830289658,309,0,0,0,19,6,3
